ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
461833,Female,No,27,Yes,Healthcare,5,Low,
459801,Female,No,27,Yes,Engineer,4,Low,2
461719,Male,Yes,82,Yes,Lawyer,0,Low,1
460831,Male,No,21,No,Healthcare,0,Low,4
463833,Female,No,25,No,Doctor,,Low,4
464974,Male,Yes,60,No,Artist,0,Average,2
465344,Female,Yes,71,Yes,Lawyer,0,High,2
460398,Female,No,39,Yes,Entertainment,7,Low,1
463681,Male,Yes,83,Yes,Lawyer,,Low,1
459725,Female,Yes,35,Yes,Artist,1,Low,2
466580,Male,No,19,No,Healthcare,1,Low,4
464207,Male,No,53,Yes,Artist,0,Low,1
461281,Male,No,23,No,Healthcare,4,Low,9
465781,Male,No,20,No,Healthcare,8,Low,
461285,Male,No,20,No,Healthcare,,Low,3
463360,Female,Yes,50,Yes,Artist,4,Low,1
461622,Male,Yes,35,Yes,Executive,4,High,4
462911,Male,Yes,32,Yes,Doctor,11,Average,2
463963,Female,Yes,33,No,Engineer,5,High,3
467297,Female,Yes,53,Yes,Artist,1,Average,3
461744,Male,Yes,47,Yes,Artist,0,Average,4
464696,Female,No,37,Yes,Engineer,0,Low,1
460929,Male,Yes,50,Yes,Artist,0,Average,4
462840,Female,No,23,No,Healthcare,9,Low,3
460251,Female,No,30,Yes,Entertainment,9,Low,1
465476,Female,No,28,No,Healthcare,3,Low,2
461534,Male,Yes,39,Yes,Artist,1,Low,1
465097,Male,Yes,81,No,Lawyer,1,High,2
464391,Female,Yes,65,No,Engineer,0,Average,2
461619,Male,Yes,53,Yes,Executive,,High,3
466519,Male,Yes,37,,Entertainment,0,Low,
460833,Male,Yes,30,Yes,Healthcare,0,Low,2
464425,Male,No,40,Yes,Artist,8,Low,1
462231,Male,No,28,Yes,Artist,4,Low,6
464688,Male,Yes,28,Yes,Doctor,0,Low,9
466141,Female,Yes,60,Yes,Homemaker,1,Low,4
464435,Male,Yes,48,Yes,Entertainment,1,Low,3
467824,Male,Yes,70,Yes,Lawyer,3,Low,1
459670,Female,Yes,39,Yes,Entertainment,7,Average,2
462515,Male,Yes,42,No,Doctor,5,Average,5
461604,Male,Yes,38,No,Entertainment,1,Average,2
462472,Male,No,35,Yes,Artist,0,Low,1
465149,Male,Yes,43,Yes,Entertainment,1,Average,3
459673,Female,Yes,83,Yes,Lawyer,1,Low,1
465507,Male,Yes,43,Yes,Artist,8,Low,1
467393,Female,Yes,46,Yes,Artist,0,Average,4
460713,Male,Yes,50,Yes,Doctor,0,Average,3
465366,Female,No,38,Yes,Artist,8,Low,1
465073,Male,Yes,69,No,Executive,1,High,2
464626,Female,Yes,38,Yes,Artist,1,Average,2
465450,Female,No,26,Yes,Healthcare,0,Low,3
461157,Male,No,37,No,Healthcare,0,Low,5
465032,Male,Yes,72,Yes,Executive,0,High,2
460965,Male,Yes,52,Yes,Artist,1,Average,4
466166,Male,Yes,85,Yes,Lawyer,1,High,2
460131,Female,No,29,Yes,Healthcare,6,Low,3
465577,Male,No,26,No,Healthcare,0,Low,4
463334,Female,No,33,Yes,Doctor,0,Low,6
462100,Female,No,40,Yes,Healthcare,0,Low,1
459125,Female,No,32,Yes,Artist,,Low,7
467734,Male,Yes,79,Yes,Lawyer,2,High,2
462865,Female,No,25,Yes,Healthcare,,Low,1
465932,Male,No,35,No,Artist,1,Low,1
460377,Female,Yes,68,Yes,Lawyer,0,Low,1
463138,Female,No,28,No,Homemaker,,Low,
461202,Male,No,33,Yes,Healthcare,,Low,4
466288,Male,Yes,36,Yes,Artist,7,Average,5
459161,Male,Yes,51,Yes,Executive,3,High,5
466780,Female,No,36,Yes,Artist,11,Low,
466959,Male,Yes,25,Yes,Artist,8,Low,4
463786,Female,Yes,37,Yes,Artist,,Average,2
459093,Female,Yes,39,Yes,Doctor,8,Average,2
463747,Female,Yes,35,Yes,Artist,0,Average,2
460259,Male,No,21,No,Healthcare,1,Low,4
464494,Female,Yes,55,Yes,Artist,1,Average,4
466563,Female,No,20,No,Marketing,,Low,4
466722,Male,Yes,35,No,Executive,1,High,3
460561,Female,No,39,No,Engineer,6,Low,1
461522,Male,Yes,83,No,Executive,1,High,2
459039,Male,Yes,45,Yes,Artist,1,Average,2
459452,Male,Yes,40,Yes,Artist,9,Low,2
461713,Female,No,27,Yes,Artist,1,Low,5
461567,Male,Yes,51,No,Entertainment,7,Average,3
461495,Male,Yes,35,Yes,Artist,1,Average,3
461602,Female,No,26,Yes,Artist,0,Low,
461781,Male,Yes,57,Yes,Artist,0,Low,2
462126,Male,Yes,20,No,Healthcare,1,Average,4
461247,Female,No,49,Yes,Artist,4,Low,1
461620,Male,No,52,Yes,Entertainment,1,Low,2
463286,Male,Yes,35,Yes,Artist,1,Average,3
466553,Male,Yes,39,Yes,Healthcare,1,Low,3
466239,Male,Yes,69,Yes,Executive,0,Low,2
462393,Female,No,26,Yes,Entertainment,6,Low,2
465502,Male,Yes,36,Yes,Artist,8,Low,4
459337,Female,Yes,25,Yes,Engineer,6,Average,2
466934,Female,Yes,60,Yes,Artist,0,Low,1
467965,Female,No,37,Yes,Healthcare,1,Low,2
465840,Female,No,42,No,Artist,0,Low,1
465689,Male,No,22,No,Healthcare,9,Low,4
462982,Male,Yes,41,No,Doctor,2,Average,4
464262,Male,Yes,75,No,Executive,0,Low,1
463095,Female,Yes,37,Yes,Homemaker,,High,2
461687,Female,Yes,77,Yes,Artist,0,High,2
467124,Male,Yes,57,No,,1,Average,2
464499,Male,Yes,43,Yes,Executive,1,High,4
467778,Female,No,31,Yes,Healthcare,8,Low,4
466280,Male,No,33,No,Doctor,1,Low,2
463523,Male,Yes,60,Yes,Executive,1,High,4
462937,Female,Yes,61,Yes,Artist,1,Low,2
460649,Female,No,29,No,Homemaker,8,Low,1
460911,Male,No,25,Yes,Healthcare,1,Low,4
462269,Male,Yes,83,Yes,Artist,2,High,2
459279,Female,No,38,Yes,Artist,7,Low,1
461566,Male,No,28,Yes,Artist,0,Low,4
462324,Male,Yes,65,Yes,Entertainment,0,High,2
463253,Female,Yes,61,Yes,Doctor,0,Average,4
465528,Female,Yes,46,Yes,,0,Low,2
464667,Female,Yes,51,No,Engineer,4,Low,2
462606,Male,Yes,36,No,Executive,2,High,3
466961,Female,Yes,55,Yes,Artist,2,Average,2
463431,Male,Yes,43,Yes,Artist,,Average,4
459585,Female,Yes,46,Yes,Artist,0,Average,4
459304,Female,Yes,43,Yes,Artist,8,Average,2
462523,Male,Yes,57,No,Doctor,4,Low,3
464805,Male,Yes,35,No,Doctor,0,Low,1
465036,Male,Yes,65,Yes,Artist,0,Average,2
467953,Female,Yes,37,Yes,Artist,0,Low,3
464381,Male,Yes,35,Yes,Artist,4,Average,2
466115,Male,Yes,37,No,Executive,1,Low,2
467606,Male,Yes,38,Yes,Executive,0,Average,3
466340,Male,No,19,No,Healthcare,1,Low,3
461453,Male,Yes,41,Yes,Artist,8,Low,
460628,Male,Yes,27,Yes,Entertainment,,Low,
459916,Male,No,36,Yes,Artist,0,Low,1
462341,Male,Yes,61,Yes,Artist,2,Average,2
467613,Male,Yes,53,No,Artist,1,Average,6
462706,Male,Yes,45,Yes,Artist,0,Low,1
466095,Female,,27,Yes,Healthcare,1,Low,6
466393,Female,Yes,42,No,Entertainment,1,Low,6
466735,Male,No,18,No,Healthcare,0,Low,
461296,Female,Yes,83,Yes,Lawyer,0,High,2
463987,Female,No,36,Yes,Artist,0,Low,1
462094,Female,No,37,Yes,Healthcare,,Low,1
463073,Male,Yes,42,Yes,Artist,1,Average,3
466539,Female,Yes,80,No,Lawyer,1,High,2
463311,Female,No,18,No,Healthcare,0,Low,5
462355,Male,Yes,61,No,Entertainment,1,Low,
461960,Male,Yes,57,Yes,Entertainment,0,Low,2
461848,Male,No,36,No,Marketing,0,Low,2
461963,Female,No,43,Yes,Artist,8,Low,1
459268,Female,No,33,No,Homemaker,7,Low,
465477,Male,No,31,No,Healthcare,1,Low,3
460619,Male,No,52,Yes,Entertainment,,Low,
466472,Male,No,38,Yes,Doctor,4,Low,1
467727,Male,Yes,45,Yes,Artist,7,High,4
459341,Male,Yes,72,Yes,Lawyer,0,High,2
466486,Female,Yes,43,Yes,Doctor,9,Low,2
460284,Female,No,29,Yes,Entertainment,8,Low,2
463704,Male,No,45,Yes,Artist,1,Low,2
460690,Female,,51,No,Homemaker,8,Low,
467061,Female,No,29,Yes,Homemaker,13,Low,1
464545,Male,No,43,Yes,Artist,7,Low,3
464239,Female,Yes,42,No,Artist,0,Average,3
464996,Male,Yes,47,No,Entertainment,9,Average,6
461339,Male,No,26,Yes,Healthcare,1,Low,3
461581,Female,Yes,60,Yes,Lawyer,1,High,3
460623,Male,Yes,41,Yes,Executive,5,Low,2
467493,Male,Yes,47,Yes,Executive,1,High,4
467407,Male,No,27,Yes,Artist,7,Low,3
461110,Male,No,18,No,Healthcare,,Low,3
460055,Female,No,46,Yes,Artist,8,Low,1
466568,Female,Yes,35,Yes,Artist,,Average,2
467032,Female,No,25,Yes,Artist,2,Low,2
463590,Male,No,18,No,Healthcare,,Low,3
467225,Female,No,22,No,Healthcare,1,Low,3
466509,Male,Yes,56,No,Executive,1,Average,3
463087,Female,Yes,35,Yes,Homemaker,9,Average,2
460524,Female,Yes,40,,Homemaker,9,Average,
459535,Male,Yes,50,Yes,Artist,8,Average,2
467384,Male,No,42,Yes,,,Low,1
466390,Female,Yes,61,Yes,Homemaker,1,Average,
463636,Male,No,33,No,Doctor,1,Low,6
466717,Female,Yes,69,No,Entertainment,1,Low,2
466731,Female,Yes,38,Yes,Engineer,4,Low,2
466201,Male,Yes,42,Yes,Doctor,1,Average,5
467729,Male,Yes,61,Yes,Entertainment,3,Average,6
460234,Female,No,20,No,Healthcare,4,Low,6
464342,Female,Yes,46,Yes,Engineer,1,Average,2
460915,Male,Yes,40,No,Entertainment,5,Low,4
466002,Male,Yes,51,Yes,Doctor,1,High,2
459641,Female,Yes,58,Yes,Artist,4,Average,5
463995,Female,No,33,Yes,Healthcare,1,Low,5
463903,Male,No,26,No,Entertainment,0,Low,2
466378,Male,Yes,58,No,Executive,4,High,3
459270,Male,Yes,65,Yes,Homemaker,0,High,2
461257,Male,Yes,41,Yes,Engineer,1,Average,2
461667,Male,Yes,42,Yes,Doctor,0,Average,2
465214,Male,Yes,25,No,Engineer,14,Low,1
461212,Female,No,30,No,Homemaker,10,Low,6
466080,Male,,33,No,Marketing,1,High,1
463608,Male,Yes,25,Yes,,,Low,
461697,Male,Yes,79,No,Lawyer,1,Low,1
459913,Female,Yes,51,No,Healthcare,0,High,3
461288,Male,No,26,Yes,Doctor,1,Low,4
465669,Female,Yes,37,No,Entertainment,2,Average,4
460934,Female,No,25,No,Doctor,0,Low,2
466785,Male,No,41,Yes,Marketing,0,Low,2
465034,Female,Yes,83,Yes,Executive,1,High,3
463947,Male,Yes,35,Yes,Entertainment,0,Average,3
465785,Male,No,21,No,Healthcare,3,Low,7
462856,Female,No,28,Yes,Engineer,0,Low,3
459898,Male,Yes,45,Yes,Artist,0,Average,2
463790,Male,Yes,51,No,Executive,0,Low,4
465487,Male,No,25,Yes,Entertainment,1,Low,3
465147,Male,No,29,Yes,Healthcare,2,Low,3
463405,Male,Yes,45,No,Marketing,1,Low,2
460648,Female,,29,No,Homemaker,8,Low,1
464771,Female,Yes,47,No,Engineer,8,Average,5
459358,Female,No,56,Yes,Lawyer,,Low,2
459152,Female,No,40,Yes,Artist,8,Low,2
464605,Female,Yes,65,Yes,Lawyer,1,Low,1
466481,Male,No,40,Yes,Artist,2,Low,1
462097,Male,Yes,42,Yes,Doctor,8,Average,2
460636,Male,Yes,45,Yes,Artist,2,Average,3
463174,Female,Yes,58,Yes,Engineer,1,Low,1
463239,Female,No,30,No,Doctor,1,Low,3
460081,Male,Yes,35,Yes,Artist,10,High,2
466891,Female,Yes,53,No,Homemaker,9,Low,1
463519,Female,Yes,58,Yes,Artist,0,Average,2
467632,Female,Yes,88,Yes,Artist,1,High,2
465339,Female,No,27,No,Marketing,0,Low,3
467611,Male,No,39,Yes,Artist,9,Low,1
462732,Female,Yes,41,Yes,Artist,,Low,1
465481,Female,No,28,No,Artist,1,Low,4
459095,Male,Yes,35,No,Entertainment,9,Low,3
464896,Male,Yes,76,No,Executive,1,High,2
460414,Female,No,33,Yes,Healthcare,0,Low,1
461420,Female,Yes,59,Yes,Doctor,5,Low,2
463375,Female,Yes,45,Yes,Doctor,0,Low,1
459546,Female,Yes,81,No,Lawyer,,High,2
463796,Female,No,33,No,Engineer,1,Low,3
459236,Female,Yes,86,No,Lawyer,0,High,2
459593,Male,No,19,No,Healthcare,,Low,4
466576,Female,No,20,No,Healthcare,0,Low,4
460633,Male,Yes,37,Yes,,,High,2
462012,Female,No,25,No,Healthcare,0,Low,8
461198,Female,No,89,Yes,Lawyer,,Low,1
462533,Female,No,33,Yes,Entertainment,0,Low,3
460171,Female,Yes,62,Yes,Artist,0,High,2
466385,Female,Yes,55,Yes,Artist,4,Average,4
465418,Male,No,39,Yes,Artist,0,Low,1
464411,Male,No,30,Yes,Healthcare,3,Low,6
463254,Female,Yes,37,No,Executive,0,High,2
461456,Female,No,40,No,Marketing,0,Low,1
461557,Male,No,38,Yes,Artist,6,Low,4
462946,Male,Yes,52,No,Artist,1,Low,2
463616,Female,Yes,48,No,Engineer,1,Average,5
462593,Female,Yes,60,No,Engineer,1,Average,5
464693,Female,No,36,Yes,Engineer,9,Low,1
459618,Male,Yes,59,Yes,Doctor,0,Average,2
466494,Male,Yes,71,No,Entertainment,0,Average,3
462223,Male,Yes,78,No,,0,Low,1
462432,Male,Yes,37,Yes,Executive,1,Average,2
464268,Female,No,51,Yes,Artist,0,Low,1
461305,Male,No,22,No,Healthcare,1,Low,3
462006,Male,Yes,28,Yes,Artist,1,Average,2
463917,Female,No,22,No,Healthcare,1,Low,8
463979,Female,Yes,48,Yes,Homemaker,1,High,2
465780,Female,No,23,No,Healthcare,1,Low,4
464795,Female,No,31,No,Engineer,1,Low,8
467596,Male,Yes,37,No,Artist,1,Low,5
459250,Male,Yes,50,Yes,Doctor,1,Average,4
462680,Male,Yes,42,Yes,Doctor,,Average,4
460468,Female,No,50,Yes,Executive,1,Low,1
466131,Female,No,43,Yes,Artist,1,Low,1
461311,Male,No,20,No,Marketing,0,Low,4
464067,Female,No,28,Yes,Entertainment,0,Low,4
462299,Female,No,33,No,Healthcare,7,Low,6
466165,Female,No,49,Yes,Artist,0,Low,1
462177,Male,No,43,,Artist,6,Low,5
460237,Female,No,40,Yes,Healthcare,9,Low,1
459087,Female,No,21,No,Doctor,0,Low,3
464971,Female,Yes,36,No,Engineer,1,Low,5
460472,Male,Yes,49,No,Doctor,1,Average,3
461145,Female,Yes,36,Yes,Entertainment,0,Low,2
466982,Male,Yes,56,Yes,Artist,,Average,2
466061,Female,No,41,,,2,Low,1
465960,Female,No,32,Yes,Marketing,8,Low,1
462561,Female,Yes,48,Yes,Artist,4,Average,2
465555,Female,Yes,66,No,Lawyer,,High,2
462096,Female,No,43,Yes,Homemaker,,Low,1
466015,Male,Yes,69,No,Entertainment,3,Low,8
459372,Female,No,27,Yes,Healthcare,,Low,4
463196,Female,Yes,67,Yes,Engineer,1,Low,1
463598,Female,Yes,32,No,Engineer,3,Low,2
464850,Female,,51,No,Artist,,Average,3
462978,Male,Yes,43,No,Entertainment,,Average,3
461988,Male,Yes,36,No,Engineer,0,Average,2
461635,Male,Yes,43,Yes,Executive,6,High,3
464687,Male,Yes,36,Yes,Artist,9,Average,5
466336,Male,,23,No,Healthcare,3,Low,4
459685,Male,Yes,36,Yes,Artist,0,Average,2
466617,Female,No,23,No,Healthcare,4,Low,3
465973,Female,Yes,50,Yes,Artist,8,Average,2
459312,Male,No,22,No,Healthcare,1,Low,4
459525,Female,Yes,62,Yes,Artist,,High,3
467863,Female,Yes,35,Yes,Doctor,0,Average,3
461659,Female,Yes,52,Yes,Artist,0,Average,2
466272,Female,Yes,68,Yes,Lawyer,0,Average,3
459292,Male,No,46,Yes,Artist,1,Low,2
460115,Female,No,28,Yes,Healthcare,,Low,1
463710,Male,No,49,Yes,Entertainment,0,Low,1
463856,Male,Yes,37,Yes,Artist,0,Average,2
467545,Male,Yes,53,Yes,Artist,9,Average,2
466027,Female,Yes,70,No,Engineer,7,Low,1
460409,Female,No,43,Yes,Artist,8,Low,4
465342,Male,Yes,83,Yes,Executive,0,High,2
460249,Female,No,25,Yes,Entertainment,9,Low,2
464231,Male,Yes,45,Yes,Artist,0,Average,4
461676,Female,No,29,Yes,Engineer,1,Low,1
462338,Male,Yes,43,Yes,Artist,9,Average,2
467597,Female,Yes,65,Yes,Lawyer,0,Low,1
459256,Female,Yes,46,Yes,Artist,0,High,4
459962,Male,Yes,59,Yes,Artist,8,Low,1
463546,Female,No,30,Yes,Healthcare,0,Low,2
464197,Male,Yes,29,No,Healthcare,5,Low,2
465146,Male,Yes,58,Yes,Artist,9,Low,1
462412,Male,Yes,71,No,Artist,1,Low,5
464279,Male,Yes,53,No,Executive,1,Low,5
465466,Male,,31,No,Healthcare,1,Low,3
463381,Male,Yes,36,Yes,Doctor,8,Average,4
464230,Male,No,33,No,Engineer,0,Low,4
465394,Male,No,32,Yes,Engineer,0,Low,3
467600,Male,Yes,41,Yes,Engineer,,Average,5
461105,Female,No,49,Yes,Entertainment,0,Low,1
464328,Male,Yes,84,No,Lawyer,1,High,2
462797,Male,Yes,30,Yes,Healthcare,0,Low,4
461008,Male,No,26,No,Healthcare,1,Low,4
461412,Female,Yes,41,Yes,Artist,5,High,3
462283,Male,No,25,No,Healthcare,4,Low,5
467683,Male,Yes,26,Yes,Healthcare,9,High,3
463727,Female,No,27,No,Doctor,0,Low,5
467174,Male,Yes,41,No,Executive,0,High,3
459497,Female,Yes,80,Yes,Lawyer,0,Low,1
464407,Female,Yes,50,Yes,Healthcare,1,Low,3
462738,Female,No,28,Yes,Healthcare,,Low,3
465116,Female,Yes,66,Yes,Artist,0,Low,2
462957,Male,Yes,58,No,Executive,1,High,5
465292,Female,No,42,Yes,Doctor,0,Low,3
464359,Female,No,37,Yes,Artist,0,Low,3
461838,Male,Yes,49,Yes,Artist,0,Low,1
464624,Male,No,39,Yes,Entertainment,3,Low,2
459034,Female,No,21,No,Healthcare,,Low,5
466705,Male,Yes,69,No,Lawyer,0,Low,3
459849,Female,Yes,50,Yes,Artist,1,High,5
463273,Male,Yes,37,Yes,Entertainment,8,Average,2
461551,Male,Yes,61,No,Entertainment,1,Low,2
464129,Male,Yes,52,Yes,Executive,1,High,4
464031,Female,No,23,No,Healthcare,1,Low,4
464287,Male,Yes,35,Yes,Artist,,Average,3
466069,Female,Yes,49,Yes,Artist,0,High,4
460791,Female,No,27,Yes,Engineer,9,Low,7
464348,Male,No,43,Yes,Artist,1,Low,2
460904,Female,No,35,No,Entertainment,1,Low,1
466484,Female,Yes,52,No,Executive,1,Low,1
467663,Male,Yes,31,No,Doctor,,Average,2
467885,Female,No,43,Yes,Doctor,0,Low,
461674,Male,Yes,48,Yes,Executive,0,High,4
460601,Female,Yes,37,Yes,,0,Low,3
464297,Male,No,26,No,Artist,8,Low,5
462322,Female,No,49,Yes,Artist,1,Low,2
459974,Male,No,37,Yes,Entertainment,0,Low,1
461003,Male,No,30,No,Executive,13,Low,4
464939,Male,No,43,No,Entertainment,0,Low,1
461905,Female,No,42,Yes,Artist,0,Low,3
466952,Male,Yes,60,Yes,Artist,0,Average,2
464741,Male,Yes,71,No,Executive,1,High,
460484,Female,No,23,No,Healthcare,4,Low,7
462346,Male,Yes,81,Yes,Lawyer,9,Low,1
465441,Female,Yes,45,Yes,Engineer,2,Low,1
461689,Male,No,33,Yes,Artist,1,Low,2
464846,Male,No,25,No,Entertainment,8,Low,2
462254,Male,Yes,38,No,Executive,1,Average,5
462708,Male,Yes,25,Yes,Executive,8,High,2
467806,Male,Yes,62,Yes,Artist,1,High,2
461173,Male,Yes,45,Yes,Artist,1,Low,4
465912,Female,No,63,Yes,Artist,1,Low,2
461341,Female,Yes,39,Yes,Artist,0,High,2
465135,Female,No,25,No,Engineer,1,Low,1
461654,Female,No,67,Yes,Artist,0,Low,1
459147,Male,Yes,81,Yes,Entertainment,1,Low,1
464611,Male,No,31,Yes,Artist,1,Low,4
460356,Male,No,22,No,Healthcare,1,Low,4
461467,Female,Yes,73,,Lawyer,,High,2
461591,Female,No,33,No,Engineer,1,Low,2
466505,Female,Yes,42,No,Artist,8,High,5
463112,Male,Yes,70,Yes,Lawyer,,Low,1
464717,Male,Yes,25,No,Executive,4,High,8
459051,Male,Yes,66,Yes,Artist,,Average,2
464620,Female,Yes,41,Yes,Artist,1,High,2
462333,Female,Yes,40,Yes,Artist,1,Low,1
463910,Female,Yes,50,Yes,Artist,0,Average,2
464196,Female,,36,Yes,Entertainment,8,Low,1
459262,Female,No,31,No,Entertainment,9,Low,4
467808,Female,Yes,63,Yes,Artist,0,Average,2
460992,Male,Yes,57,No,Executive,0,High,4
459950,Female,No,40,Yes,Artist,0,Low,1
461053,Male,Yes,39,No,Executive,,High,4
467461,Female,Yes,45,Yes,Artist,8,High,3
463779,Female,No,32,No,Healthcare,0,Low,
464177,Male,No,25,Yes,Healthcare,1,Low,3
463918,Female,No,22,No,Healthcare,0,Low,4
464326,Female,No,38,Yes,Artist,1,Low,3
465612,Male,Yes,37,Yes,Artist,9,Average,2
463872,Male,Yes,78,No,Lawyer,1,High,2
466883,Female,Yes,37,Yes,Artist,2,Average,2
467477,Male,Yes,43,Yes,Healthcare,5,Average,2
461307,Male,No,23,No,Healthcare,1,Low,4
463509,Male,No,43,No,Artist,0,Low,1
461470,Male,Yes,43,Yes,Artist,2,Average,2
466138,Male,Yes,71,No,Lawyer,3,High,2
460034,Female,Yes,38,Yes,Artist,8,Low,1
460650,Female,,20,No,Homemaker,13,Low,1
466738,Female,No,27,Yes,Healthcare,0,Low,
465088,Male,Yes,48,Yes,Executive,9,High,4
467253,Female,No,35,Yes,Engineer,,Low,2
462375,Male,Yes,53,Yes,Artist,1,Average,3
466337,Female,Yes,41,No,Engineer,0,Low,2
465924,Female,No,28,Yes,Marketing,0,Low,2
465788,Male,No,22,No,Healthcare,1,Low,6
459570,Male,No,27,Yes,Healthcare,,Low,3
463934,Female,Yes,43,Yes,Artist,3,Average,2
459437,Male,Yes,68,Yes,Lawyer,,High,2
466728,Male,Yes,28,No,Doctor,0,Average,2
461737,Female,Yes,48,Yes,Doctor,1,Average,6
460972,Male,Yes,42,Yes,Artist,14,Low,2
461210,Female,No,38,Yes,Healthcare,0,Low,4
463111,Female,No,42,Yes,Engineer,6,Low,3
465513,Male,No,43,Yes,Entertainment,1,Low,2
461732,Female,Yes,46,Yes,Artist,1,Average,2
459647,Female,No,43,Yes,Engineer,1,Low,2
460257,Female,No,28,Yes,Healthcare,1,Low,6
464437,Female,Yes,48,Yes,Engineer,0,Average,4
461544,Male,Yes,82,No,Lawyer,1,High,2
462749,Male,Yes,49,Yes,Artist,1,Low,2
461472,Female,Yes,41,Yes,Artist,0,Average,2
467659,Male,Yes,66,Yes,Entertainment,0,Average,2
466859,Male,No,22,No,Healthcare,0,Low,5
460101,Female,No,31,Yes,Healthcare,9,Low,3
461885,Female,Yes,49,Yes,Artist,3,High,5
460982,Male,Yes,77,No,Lawyer,1,High,2
460503,Male,No,41,Yes,Entertainment,0,Low,2
460814,Male,Yes,78,No,Entertainment,0,Low,1
459981,Male,No,41,Yes,Artist,7,Low,1
463776,Female,Yes,39,Yes,Artist,3,Average,2
467746,Male,Yes,50,Yes,Executive,0,High,3
460151,Male,Yes,35,Yes,Artist,3,Average,2
467145,Female,Yes,52,Yes,Doctor,1,Average,3
459581,Female,No,35,No,,,Low,
461101,Female,Yes,50,Yes,Engineer,4,Average,4
464240,Male,Yes,52,No,Engineer,,Low,1
461424,Male,Yes,63,No,Healthcare,0,Average,4
464237,Female,Yes,47,Yes,Artist,0,Low,3
463566,Female,Yes,41,Yes,Homemaker,,Average,4
459995,Female,No,38,No,Artist,4,Low,2
465896,Male,No,32,No,Doctor,2,Low,2
463639,Male,No,31,No,Healthcare,0,Low,6
463292,Male,Yes,36,No,Executive,1,High,3
462484,Male,Yes,67,Yes,Artist,0,Low,1
459680,Male,No,41,Yes,Entertainment,,Low,1
465198,Male,Yes,53,Yes,Entertainment,8,Average,4
467820,Male,Yes,51,Yes,Artist,0,Low,1
465817,Male,Yes,56,No,Executive,0,Low,2
467661,Female,Yes,45,Yes,Artist,,High,
464244,Male,Yes,72,Yes,Executive,1,High,4
465717,Female,Yes,42,Yes,Artist,2,Average,2
460461,Female,Yes,26,No,Homemaker,9,Average,2
465535,Female,No,29,No,Entertainment,9,Low,
466931,Male,No,37,Yes,Entertainment,1,Low,2
461106,Male,No,18,No,Healthcare,1,Low,4
465860,Female,,31,Yes,Doctor,1,Low,3
463379,Male,No,29,No,Marketing,1,Low,7
459331,Female,No,70,Yes,Lawyer,0,Low,1
466396,Female,No,19,No,Healthcare,1,Low,5
463135,Male,Yes,46,Yes,Artist,5,Average,2
463418,Male,Yes,53,No,Executive,1,High,4
467300,Female,Yes,50,Yes,Artist,0,Low,1
465518,Female,Yes,43,Yes,Artist,1,Average,3
461964,Female,No,23,No,Healthcare,0,Low,4
463190,Female,Yes,61,Yes,Artist,0,Average,2
461771,Male,Yes,27,Yes,Doctor,9,Average,2
467496,Female,Yes,63,Yes,,4,Average,3
466082,Female,Yes,83,Yes,Lawyer,1,Low,1
461241,Male,Yes,32,Yes,Healthcare,5,Low,2
460741,Male,Yes,58,Yes,Artist,1,Average,5
461752,Male,Yes,67,Yes,Doctor,1,Average,3
461030,Female,No,19,No,Healthcare,8,Low,5
459097,Male,Yes,88,Yes,Lawyer,0,High,2
464615,Male,Yes,35,Yes,Artist,7,Low,2
460928,Male,Yes,45,Yes,Artist,0,Average,4
467682,Female,Yes,35,Yes,Artist,9,Average,4
463480,Female,Yes,27,No,Healthcare,0,Low,2
462370,Male,Yes,35,Yes,Executive,4,High,3
459148,Female,No,20,No,Healthcare,2,Low,3
462588,Male,Yes,41,No,Entertainment,12,Average,3
466102,Female,No,33,No,Healthcare,1,Low,6
464482,Male,Yes,58,Yes,Artist,0,Low,1
463078,Male,Yes,86,No,Executive,0,High,2
464646,Male,Yes,61,No,Engineer,7,Average,5
461151,Male,No,32,Yes,Artist,0,Low,3
466397,Male,No,20,No,Healthcare,0,Low,3
463743,Male,No,32,No,Artist,0,Low,4
467753,Female,Yes,69,No,Artist,0,High,2
465666,Female,No,35,Yes,Entertainment,9,Low,4
463105,Female,No,72,Yes,Lawyer,1,Low,2
465280,Female,Yes,37,Yes,Artist,0,Low,1
466811,Male,No,22,No,Healthcare,0,Low,
467158,Female,No,25,No,Healthcare,0,Low,
465578,Male,No,33,Yes,Healthcare,4,Low,1
466560,Male,Yes,40,No,Executive,0,Average,4
459897,Female,Yes,55,Yes,Artist,1,Low,2
466440,Male,Yes,23,No,Executive,1,High,9
464647,Female,Yes,51,No,Doctor,1,High,1
460851,Male,Yes,69,No,Doctor,0,Average,3
467122,Female,Yes,73,No,Lawyer,0,High,2
460222,Female,,72,Yes,Lawyer,4,High,
460462,Female,No,20,No,Marketing,1,Low,3
459440,Female,No,53,Yes,Artist,1,Low,1
459521,Female,Yes,46,Yes,Artist,0,Average,4
465772,Female,Yes,53,Yes,Engineer,0,Low,4
462218,Male,Yes,53,No,Executive,0,Average,5
467673,Male,Yes,50,No,Executive,0,High,4
461295,Female,Yes,66,Yes,Artist,1,Average,3
466035,Female,Yes,86,Yes,Lawyer,1,Low,2
459830,Female,No,27,Yes,Doctor,8,Low,1
462080,Female,No,42,Yes,Artist,8,Low,1
